Date,Openings,Hires,Labor_Force,Unemployment_Rate,Hourly_Wage,LH_Employment,State
2018-07-01,164.0,133.0,3335123.0,4.7,25.72,2438.5,AZ
2018-08-01,157.0,132.0,3344235.0,4.7,25.68,2500.5,AZ
2018-09-01,151.0,102.0,3354886.0,4.8,25.73,2529.8,AZ
2018-10-01,178.0,137.0,3366323.0,4.9,25.73,2558.8,AZ
2018-11-01,156.0,143.0,3377407.0,5.0,25.59,2591.1,AZ
2018-12-01,155.0,148.0,3387194.0,5.0,25.86,2590.9,AZ
2019-01-01,200.0,124.0,3395349.0,5.0,25.94,2549.3,AZ
2019-02-01,169.0,116.0,3402154.0,5.0,26.0,2569.1,AZ
2019-03-01,159.0,128.0,3408470.0,4.9,25.89,2574.4,AZ
2019-04-01,153.0,140.0,3415247.0,4.9,26.21,2580.3,AZ
2019-05-01,177.0,130.0,3422662.0,4.8,26.15,2568.7,AZ
2019-06-01,148.0,126.0,3430816.0,4.8,26.26,2515.2,AZ
2019-07-01,149.0,123.0,3439397.0,4.8,26.44,2498.7,AZ
2019-08-01,152.0,128.0,3447872.0,4.8,26.65,2574.8,AZ
2019-09-01,170.0,130.0,3456418.0,4.7,26.93,2593.4,AZ
2019-10-01,134.0,140.0,3465329.0,4.7,26.8,2624.2,AZ
2019-11-01,151.0,110.0,3474207.0,4.7,26.9,2659.6,AZ
2019-12-01,149.0,104.0,3480692.0,4.7,26.92,2665.9,AZ
2020-01-01,153.0,129.0,3482745.0,4.8,27.1,2619.1,AZ
2020-02-01,159.0,126.0,3480462.0,4.8,27.41,2639.2,AZ
2020-03-01,133.0,114.0,3476237.0,4.9,27.16,2620.1,AZ
2020-04-01,122.0,80.0,3393061.0,13.8,28.03,2310.1,AZ
2020-05-01,145.0,199.0,3446480.0,11.2,27.5,2375.7,AZ
2020-06-01,143.0,157.0,3446465.0,9.8,27.29,2390.7,AZ
2020-07-01,140.0,98.0,3468223.0,9.0,27.51,2363.5,AZ
2020-08-01,154.0,124.0,3472410.0,7.9,27.66,2440.9,AZ
2020-09-01,157.0,146.0,3492702.0,7.5,27.68,2472.9,AZ
2020-10-01,154.0,124.0,3497131.0,7.0,27.64,2527.9,AZ
2020-11-01,152.0,115.0,3503661.0,6.7,27.77,2561.7,AZ
2020-12-01,166.0,113.0,3508888.0,6.5,27.92,2567.1,AZ
2021-01-01,155.0,113.0,3497439.0,6.3,28.24,2526.8,AZ
2021-02-01,181.0,114.0,3502838.0,6.2,27.83,2552.3,AZ
2021-03-01,183.0,136.0,3507832.0,6.0,27.93,2561.9,AZ
2021-04-01,203.0,146.0,3513511.0,5.8,28.49,2574.1,AZ
2021-05-01,222.0,116.0,3516676.0,5.6,28.33,2574.5,AZ
2021-06-01,217.0,127.0,3518507.0,5.3,28.16,2540.3,AZ
2021-07-01,228.0,131.0,3517406.0,4.9,28.44,2545.0,AZ
2021-08-01,232.0,131.0,3515955.0,4.6,28.41,2598.0,AZ
2021-09-01,209.0,138.0,3515857.0,4.2,28.36,2625.2,AZ
2021-10-01,216.0,138.0,3519583.0,4.0,28.72,2667.1,AZ
2021-11-01,213.0,144.0,3526604.0,3.8,28.78,2694.3,AZ
2021-12-01,228.0,152.0,3536177.0,3.7,29.16,2702.6,AZ
2022-01-01,239.0,157.0,3547509.0,3.6,29.92,2659.0,AZ
2022-02-01,250.0,158.0,3558566.0,3.6,29.83,2693.4,AZ
2022-03-01,259.0,156.0,3568534.0,3.7,29.61,2690.1,AZ
2022-04-01,253.0,148.0,3577180.0,3.7,30.02,2716.3,AZ
2022-05-01,239.0,156.0,3584524.0,3.7,29.94,2707.6,AZ
2022-06-01,230.0,154.0,3590702.0,3.7,29.81,2651.4,AZ
2022-07-01,257.0,161.0,3595914.0,3.8,30.24,2650.2,AZ
2022-08-01,229.0,153.0,3600726.0,3.8,30.41,2702.2,AZ
2022-09-01,238.0,145.0,3605383.0,3.8,30.67,2727.2,AZ
2022-10-01,238.0,144.0,3610729.0,3.8,30.79,2756.5,AZ
2022-11-01,225.0,144.0,3617184.0,3.8,30.66,2785.2,AZ
2022-12-01,211.0,135.0,3624945.0,3.7,30.84,2775.3,AZ
2023-01-01,202.0,142.0,3633940.0,3.7,31.54,2739.5,AZ
2023-02-01,202.0,136.0,3644062.0,3.7,31.46,2765.5,AZ
2023-03-01,209.0,142.0,3654621.0,3.6,31.07,2764.7,AZ
2023-04-01,273.0,158.0,3664855.0,3.7,32.19,2785.5,AZ
2023-05-01,190.0,136.0,3674189.0,3.7,31.25,2776.4,AZ
2023-06-01,188.0,126.0,3682825.0,3.7,31.34,2727.7,AZ
2023-07-01,194.0,126.0,3690984.0,3.7,31.88,2715.0,AZ
2023-08-01,203.0,131.0,3698145.0,3.7,31.87,2770.4,AZ
2023-09-01,192.0,125.0,3704072.0,3.8,31.82,2799.6,AZ
2023-10-01,180.0,130.0,3708620.0,3.7,31.98,2797.1,AZ
2023-11-01,176.0,111.0,3711906.0,3.7,31.65,2832.3,AZ
2023-12-01,148.0,116.0,3714194.0,3.6,31.94,2836.4,AZ
2015-01-01,98.0,98.0,3246591.0,5.4,23.0,2323.5,IN
2015-02-01,103.0,95.0,3247085.0,5.2,22.86,2336.6,IN
2015-03-01,101.0,102.0,3248870.0,5.1,22.78,2353.0,IN
2015-04-01,115.0,110.0,3252300.0,5.0,22.71,2381.4,IN
2015-05-01,117.0,105.0,3256839.0,4.8,22.65,2399.8,IN
2015-06-01,111.0,114.0,3261547.0,4.7,22.65,2387.4,IN
2015-07-01,114.0,109.0,3266590.0,4.6,22.75,2339.4,IN
2015-08-01,103.0,105.0,3272212.0,4.6,22.96,2386.3,IN
2015-09-01,109.0,119.0,3278980.0,4.5,22.94,2403.0,IN
2015-10-01,106.0,116.0,3288343.0,4.5,22.89,2413.9,IN
2015-11-01,96.0,114.0,3300603.0,4.6,23.07,2428.3,IN
2015-12-01,101.0,119.0,3313993.0,4.6,23.0,2433.9,IN
2016-01-01,111.0,110.0,3325676.0,4.6,23.33,2363.5,IN
2016-02-01,116.0,123.0,3334079.0,4.7,23.24,2382.1,IN
2016-03-01,115.0,113.0,3338943.0,4.6,23.16,2397.6,IN
2016-04-01,106.0,111.0,3341156.0,4.6,23.45,2415.1,IN
2016-05-01,116.0,143.0,3341816.0,4.5,23.41,2424.7,IN
2016-06-01,110.0,109.0,3341421.0,4.5,23.2,2403.9,IN
2016-07-01,125.0,108.0,3339869.0,4.4,23.4,2372.4,IN
2016-08-01,113.0,113.0,3337265.0,4.3,23.36,2414.7,IN
2016-09-01,112.0,111.0,3333790.0,4.2,23.6,2439.9,IN
2016-10-01,103.0,121.0,3329267.0,4.2,24.09,2436.7,IN
2016-11-01,111.0,126.0,3324425.0,4.1,23.85,2449.8,IN
2016-12-01,120.0,114.0,3320740.0,4.0,24.15,2445.6,IN
2017-01-01,102.0,141.0,3319366.0,3.9,24.39,2384.6,IN
2017-02-01,111.0,98.0,3320361.0,3.7,24.37,2397.7,IN
2017-03-01,119.0,138.0,3322728.0,3.6,24.09,2413.5,IN
2017-04-01,139.0,125.0,3326115.0,3.5,24.55,2432.5,IN
2017-05-01,113.0,142.0,3329948.0,3.4,24.4,2448.8,IN
2017-06-01,126.0,135.0,3333471.0,3.5,24.04,2436.0,IN
2017-07-01,122.0,128.0,3336419.0,3.5,24.52,2385.4,IN
2017-08-01,131.0,132.0,3338006.0,3.5,24.3,2430.6,IN
2017-09-01,164.0,137.0,3337967.0,3.5,24.71,2451.3,IN
2017-10-01,139.0,119.0,3337543.0,3.5,24.77,2455.2,IN
2017-11-01,139.0,108.0,3338026.0,3.4,24.47,2467.4,IN
2017-12-01,140.0,123.0,3341073.0,3.3,24.84,2470.3,IN
2018-01-01,146.0,125.0,3347959.0,3.3,25.02,2403.2,IN
2018-02-01,162.0,154.0,3358941.0,3.3,24.99,2417.4,IN
2018-03-01,194.0,145.0,3372302.0,3.3,25.13,2433.4,IN
2018-04-01,169.0,143.0,3384540.0,3.4,25.28,2446.3,IN
2018-05-01,170.0,142.0,3392942.0,3.4,24.73,2466.1,IN
2018-06-01,177.0,148.0,3396811.0,3.4,24.36,2452.5,IN
2018-07-01,163.0,148.0,3396231.0,3.4,24.63,2407.7,IN
2018-08-01,178.0,160.0,3393393.0,3.5,24.78,2454.2,IN
2018-09-01,155.0,149.0,3390914.0,3.5,24.93,2466.2,IN
2018-10-01,154.0,139.0,3390302.0,3.5,24.95,2473.3,IN
2018-11-01,175.0,131.0,3392244.0,3.6,24.92,2484.4,IN
2018-12-01,172.0,139.0,3395076.0,3.6,25.26,2483.7,IN
2019-01-01,174.0,135.0,3396279.0,3.5,25.3,2436.4,IN
2019-02-01,160.0,129.0,3394503.0,3.5,25.57,2446.5,IN
2019-03-01,142.0,129.0,3390255.0,3.4,25.55,2454.7,IN
2019-04-01,165.0,147.0,3385579.0,3.3,25.35,2464.3,IN
2019-05-01,152.0,130.0,3382165.0,3.2,25.28,2472.2,IN
2019-06-01,163.0,124.0,3381252.0,3.2,25.41,2461.5,IN
2019-07-01,165.0,174.0,3383676.0,3.2,25.47,2422.8,IN
2019-08-01,155.0,144.0,3388710.0,3.3,25.42,2466.9,IN
2019-09-01,158.0,146.0,3395148.0,3.3,25.81,2474.7,IN
2019-10-01,176.0,152.0,3400846.0,3.3,25.86,2488.7,IN
2019-11-01,144.0,158.0,3403209.0,3.3,25.89,2506.9,IN
2019-12-01,128.0,151.0,3400865.0,3.3,26.04,2506.6,IN
2020-01-01,160.0,143.0,3393852.0,3.4,26.25,2440.4,IN
2020-02-01,149.0,148.0,3382274.0,3.5,26.13,2451.5,IN
2020-03-01,120.0,121.0,3301532.0,3.6,25.96,2438.0,IN
2020-04-01,80.0,102.0,3212876.0,16.9,27.1,2113.6,IN
2020-05-01,127.0,249.0,3286059.0,12.5,26.54,2210.1,IN
2020-06-01,128.0,165.0,3288130.0,10.3,25.8,2266.1,IN
2020-07-01,145.0,136.0,3317415.0,8.9,26.1,2282.3,IN
2020-08-01,141.0,127.0,3320672.0,7.2,26.09,2341.3,IN
2020-09-01,150.0,116.0,3345331.0,6.5,26.14,2353.5,IN
2020-10-01,146.0,113.0,3347475.0,5.6,26.1,2390.6,IN
2020-11-01,155.0,137.0,3352631.0,5.2,26.49,2399.9,IN
2020-12-01,141.0,123.0,3352059.0,5.0,26.46,2395.1,IN
2021-01-01,160.0,112.0,3352456.0,4.7,26.39,2347.4,IN
2021-02-01,157.0,127.0,3348384.0,4.6,26.54,2351.2,IN
2021-03-01,189.0,122.0,3347419.0,4.5,26.25,2370.4,IN
2021-04-01,189.0,133.0,3348883.0,4.4,26.67,2381.0,IN
2021-05-01,218.0,145.0,3348536.0,4.2,26.92,2404.7,IN
2021-06-01,235.0,154.0,3346692.0,4.1,26.82,2394.1,IN
2021-07-01,230.0,158.0,3341023.0,3.9,27.16,2388.2,IN
2021-08-01,228.0,149.0,3335263.0,3.7,27.4,2418.5,IN
2021-09-01,238.0,161.0,3331176.0,3.5,27.67,2405.4,IN
2021-10-01,249.0,153.0,3332716.0,3.3,27.76,2450.8,IN
2021-11-01,241.0,146.0,3339486.0,3.1,27.9,2475.6,IN
2021-12-01,258.0,157.0,3350466.0,3.0,28.23,2477.1,IN
2022-01-01,230.0,149.0,3362806.0,3.0,29.1,2429.5,IN
2022-02-01,242.0,136.0,3373518.0,2.9,28.76,2442.6,IN
2022-03-01,245.0,155.0,3382079.0,2.9,28.59,2458.7,IN
2022-04-01,227.0,134.0,3388590.0,3.0,28.77,2480.7,IN
2022-05-01,211.0,140.0,3393023.0,3.0,28.8,2495.3,IN
2022-06-01,211.0,141.0,3395306.0,3.0,28.6,2467.6,IN
2022-07-01,248.0,135.0,3395851.0,3.1,28.94,2465.0,IN
2022-08-01,191.0,142.0,3395451.0,3.1,28.73,2500.1,IN
2022-09-01,205.0,144.0,3394652.0,3.1,28.95,2505.8,IN
2022-10-01,200.0,133.0,3394837.0,3.2,29.41,2520.3,IN
2022-11-01,208.0,142.0,3397005.0,3.2,29.23,2541.2,IN
2022-12-01,201.0,141.0,3401649.0,3.3,29.29,2533.4,IN
2023-01-01,196.0,144.0,3408240.0,3.3,29.95,2488.3,IN
2023-02-01,177.0,151.0,3415237.0,3.3,29.67,2506.5,IN
2023-03-01,166.0,135.0,3420633.0,3.3,29.42,2518.6,IN
2023-04-01,177.0,136.0,3423803.0,3.3,30.02,2530.3,IN
2023-05-01,177.0,147.0,3424666.0,3.3,29.55,2557.5,IN
2023-06-01,166.0,114.0,3424446.0,3.4,29.65,2534.7,IN
2023-07-01,160.0,126.0,3424585.0,3.4,29.88,2505.0,IN
2023-08-01,172.0,127.0,3425609.0,3.4,29.57,2547.0,IN
2023-09-01,160.0,111.0,3427459.0,3.5,29.83,2551.0,IN
2023-10-01,153.0,132.0,3429273.0,3.5,30.08,2567.0,IN
2023-11-01,148.0,116.0,3430815.0,3.6,30.01,2582.6,IN
2023-12-01,153.0,106.0,3432596.0,3.7,29.81,2580.2,IN
2015-01-01,116.0,83.0,3002256.0,3.8,26.08,2361.2,MN
2015-02-01,144.0,103.0,3005497.0,3.8,26.08,2373.4,MN
2015-03-01,144.0,88.0,3009713.0,3.8,26.32,2376.4,MN
2015-04-01,118.0,98.0,3014026.0,3.8,25.98,2412.0,MN
2015-05-01,119.0,93.0,3017178.0,3.8,25.79,2438.0,MN
2015-06-01,116.0,106.0,3018332.0,3.8,25.71,2445.2,MN
2015-07-01,120.0,83.0,3018015.0,3.8,25.8,2417.3,MN
2015-08-01,105.0,82.0,3017335.0,3.7,25.98,2421.0,MN
2015-09-01,102.0,91.0,3017390.0,3.7,26.0,2426.0,MN
2015-10-01,112.0,82.0,3019206.0,3.7,26.39,2451.4,MN
2015-11-01,128.0,91.0,3022960.0,3.7,26.32,2455.7,MN
2015-12-01,113.0,86.0,3027432.0,3.7,26.36,2452.8,MN
2016-01-01,116.0,90.0,3030919.0,3.7,26.71,2405.8,MN
2016-02-01,120.0,100.0,3032318.0,3.7,26.54,2417.0,MN
2016-03-01,106.0,103.0,3031641.0,3.8,27.05,2417.8,MN
2016-04-01,131.0,76.0,3030266.0,3.8,26.9,2452.1,MN
2016-05-01,112.0,87.0,3029700.0,3.8,26.99,2469.6,MN
2016-06-01,117.0,96.0,3030303.0,3.9,26.64,2470.9,MN
2016-07-01,134.0,86.0,3031789.0,3.9,26.95,2459.9,MN
2016-08-01,127.0,92.0,3033760.0,3.9,26.88,2468.1,MN
2016-09-01,115.0,81.0,3035888.0,4.0,27.32,2475.3,MN
2016-10-01,106.0,93.0,3037832.0,4.0,27.63,2488.4,MN
2016-11-01,117.0,90.0,3039925.0,4.0,27.78,2489.9,MN
2016-12-01,124.0,89.0,3042724.0,3.9,27.85,2485.7,MN
2017-01-01,107.0,106.0,3046821.0,3.8,28.2,2452.7,MN
2017-02-01,123.0,86.0,3052170.0,3.7,28.26,2459.9,MN
2017-03-01,127.0,89.0,3057640.0,3.6,28.28,2463.5,MN
2017-04-01,140.0,101.0,3062642.0,3.5,28.88,2485.8,MN
2017-05-01,124.0,90.0,3066694.0,3.5,28.25,2502.7,MN
2017-06-01,142.0,98.0,3069405.0,3.4,27.94,2520.7,MN
2017-07-01,138.0,96.0,3070848.0,3.4,28.42,2493.0,MN
2017-08-01,137.0,95.0,3070821.0,3.4,28.2,2494.5,MN
2017-09-01,157.0,105.0,3069623.0,3.3,28.58,2502.8,MN
2017-10-01,160.0,94.0,3067975.0,3.3,28.77,2514.7,MN
2017-11-01,150.0,102.0,3066127.0,3.2,28.54,2519.2,MN
2017-12-01,165.0,94.0,3064718.0,3.2,28.67,2514.0,MN
2018-01-01,158.0,98.0,3064496.0,3.1,28.71,2479.8,MN
2018-02-01,152.0,99.0,3065788.0,3.1,28.57,2487.9,MN
2018-03-01,168.0,99.0,3067888.0,3.0,28.88,2481.0,MN
2018-04-01,151.0,98.0,3069300.0,3.0,29.03,2498.1,MN
2018-05-01,160.0,126.0,3069405.0,2.9,28.88,2529.0,MN
2018-06-01,168.0,94.0,3068591.0,2.9,28.77,2538.5,MN
2018-07-01,159.0,95.0,3067455.0,2.9,29.08,2514.9,MN
2018-08-01,160.0,95.0,3067472.0,2.9,28.88,2514.5,MN
2018-09-01,163.0,102.0,3069433.0,3.0,29.38,2515.7,MN
2018-10-01,172.0,99.0,3073134.0,3.1,29.35,2531.7,MN
2018-11-01,171.0,93.0,3077755.0,3.2,29.32,2536.3,MN
2018-12-01,161.0,96.0,3082118.0,3.2,29.82,2529.0,MN
2019-01-01,155.0,127.0,3085359.0,3.3,29.92,2491.9,MN
2019-02-01,147.0,90.0,3087605.0,3.3,29.95,2492.8,MN
2019-03-01,135.0,92.0,3089759.0,3.3,29.85,2488.0,MN
2019-04-01,146.0,84.0,3092908.0,3.2,30.07,2514.6,MN
2019-05-01,164.0,96.0,3097285.0,3.2,29.81,2543.6,MN
2019-06-01,152.0,101.0,3102516.0,3.2,29.99,2552.6,MN
2019-07-01,135.0,102.0,3107798.0,3.2,30.27,2528.0,MN
2019-08-01,139.0,102.0,3112298.0,3.3,30.27,2529.7,MN
2019-09-01,130.0,101.0,3116207.0,3.3,30.69,2523.4,MN
2019-10-01,123.0,97.0,3120234.0,3.3,30.76,2546.2,MN
2019-11-01,127.0,95.0,3124823.0,3.3,30.85,2550.2,MN
2019-12-01,120.0,91.0,3128223.0,3.4,31.19,2544.0,MN
2020-01-01,135.0,87.0,3128290.0,3.4,31.16,2509.3,MN
2020-02-01,120.0,96.0,3123869.0,3.5,31.51,2513.5,MN
2020-03-01,109.0,97.0,3115711.0,3.6,31.56,2488.8,MN
2020-04-01,92.0,84.0,2995933.0,8.9,32.34,2149.5,MN
2020-05-01,88.0,107.0,3067745.0,11.1,31.83,2186.8,MN
2020-06-01,104.0,141.0,3143556.0,8.9,31.2,2266.5,MN
2020-07-01,119.0,98.0,3174740.0,7.8,31.36,2290.3,MN
2020-08-01,119.0,100.0,3164264.0,6.7,31.69,2320.1,MN
2020-09-01,113.0,82.0,3156538.0,6.2,31.8,2334.9,MN
2020-10-01,122.0,97.0,3131796.0,5.5,31.44,2385.1,MN
2020-11-01,124.0,90.0,3108516.0,5.1,32.06,2382.5,MN
2020-12-01,104.0,88.0,3086270.0,4.8,32.29,2325.6,MN
2021-01-01,120.0,125.0,3071240.0,4.6,32.38,2329.4,MN
2021-02-01,131.0,103.0,3055700.0,4.4,32.34,2349.8,MN
2021-03-01,128.0,96.0,3047382.0,4.2,31.97,2356.8,MN
2021-04-01,176.0,98.0,3045401.0,4.1,32.43,2388.5,MN
2021-05-01,183.0,79.0,3044678.0,3.9,32.59,2414.6,MN
2021-06-01,183.0,105.0,3044021.0,3.8,32.51,2422.5,MN
2021-07-01,192.0,116.0,3041503.0,3.6,32.6,2419.6,MN
2021-08-01,181.0,101.0,3041242.0,3.5,32.72,2417.5,MN
2021-09-01,196.0,96.0,3043247.0,3.3,33.02,2399.2,MN
2021-10-01,222.0,98.0,3048544.0,3.1,33.36,2449.3,MN
2021-11-01,200.0,108.0,3054164.0,2.9,33.44,2454.6,MN
2021-12-01,232.0,104.0,3059365.0,2.8,34.3,2453.5,MN
2022-01-01,226.0,86.0,3064825.0,2.6,34.49,2413.4,MN
2022-02-01,229.0,100.0,3067292.0,2.4,34.45,2430.2,MN
2022-03-01,241.0,104.0,3067197.0,2.3,33.64,2420.8,MN
2022-04-01,258.0,122.0,3066466.0,2.2,34.2,2458.8,MN
2022-05-01,228.0,107.0,3066609.0,2.2,34.31,2482.4,MN
2022-06-01,211.0,118.0,3067508.0,2.2,34.12,2482.8,MN
2022-07-01,235.0,115.0,3068775.0,2.3,34.38,2479.8,MN
2022-08-01,207.0,115.0,3070499.0,2.4,34.53,2479.0,MN
2022-09-01,216.0,106.0,3070999.0,2.5,34.99,2480.4,MN
2022-10-01,194.0,100.0,3073520.0,2.6,35.34,2499.9,MN
2022-11-01,192.0,105.0,3077940.0,2.6,35.09,2503.6,MN
2022-12-01,218.0,121.0,3083726.0,2.7,35.42,2495.7,MN
2023-01-01,195.0,100.0,3090481.0,2.7,35.68,2471.6,MN
2023-02-01,188.0,101.0,3097824.0,2.8,35.31,2481.7,MN
2023-03-01,177.0,112.0,3104312.0,2.8,35.29,2480.2,MN
2023-04-01,194.0,104.0,3109077.0,2.8,35.88,2501.0,MN
2023-05-01,214.0,126.0,3111989.0,2.8,35.2,2534.2,MN
2023-06-01,192.0,104.0,3113646.0,2.8,35.35,2549.5,MN
2023-07-01,171.0,92.0,3114079.0,2.8,36.09,2520.6,MN
2023-08-01,187.0,100.0,3113138.0,2.8,35.63,2518.2,MN
2023-09-01,193.0,104.0,3111267.0,2.8,36.21,2524.6,MN
2023-10-01,201.0,136.0,3109395.0,2.8,36.55,2541.6,MN
2023-11-01,190.0,109.0,3108823.0,2.8,36.21,2542.6,MN
2023-12-01,184.0,108.0,3110004.0,2.8,36.9,2533.2,MN
2015-01-01,119.0,100.0,3093599.0,4.7,23.57,2244.3,WI
2015-02-01,139.0,109.0,3092455.0,4.7,23.6,2261.3,WI
2015-03-01,118.0,107.0,3091803.0,4.6,23.54,2272.1,WI
2015-04-01,134.0,104.0,3091466.0,4.6,23.53,2301.5,WI
2015-05-01,125.0,97.0,3091078.0,4.5,23.41,2321.5,WI
2015-06-01,125.0,104.0,3090401.0,4.4,23.09,2332.3,WI
2015-07-01,126.0,86.0,3090169.0,4.3,23.11,2311.8,WI
2015-08-01,106.0,87.0,3091273.0,4.3,23.25,2315.3,WI
2015-09-01,111.0,87.0,3094258.0,4.3,23.38,2325.1,WI
2015-10-01,121.0,91.0,3099569.0,4.2,23.61,2341.8,WI
2015-11-01,114.0,94.0,3106733.0,4.2,23.69,2344.4,WI
2015-12-01,120.0,139.0,3114079.0,4.2,23.81,2350.4,WI
2016-01-01,135.0,114.0,3119928.0,4.2,23.98,2286.2,WI
2016-02-01,109.0,113.0,3123491.0,4.1,23.92,2305.4,WI
2016-03-01,153.0,101.0,3124851.0,4.1,23.86,2311.1,WI
2016-04-01,118.0,114.0,3124946.0,4.0,23.99,2345.9,WI
2016-05-01,116.0,104.0,3124789.0,4.0,24.09,2354.7,WI
2016-06-01,108.0,111.0,3124936.0,3.9,23.76,2362.7,WI
2016-07-01,114.0,102.0,3125470.0,3.9,23.96,2350.0,WI
2016-08-01,109.0,104.0,3126052.0,3.9,23.91,2356.1,WI
2016-09-01,112.0,83.0,3126447.0,3.8,23.85,2356.5,WI
2016-10-01,105.0,94.0,3126280.0,3.8,24.28,2367.0,WI
2016-11-01,116.0,95.0,3125852.0,3.8,24.31,2380.1,WI
2016-12-01,110.0,106.0,3126065.0,3.7,24.43,2368.5,WI
2017-01-01,113.0,100.0,3127673.0,3.6,24.68,2306.6,WI
2017-02-01,114.0,99.0,3130817.0,3.5,24.4,2323.2,WI
2017-03-01,113.0,102.0,3134796.0,3.4,24.5,2331.4,WI
2017-04-01,114.0,101.0,3139051.0,3.3,24.95,2355.9,WI
2017-05-01,114.0,95.0,3143102.0,3.3,24.4,2374.3,WI
2017-06-01,136.0,109.0,3146203.0,3.2,24.15,2385.6,WI
2017-07-01,125.0,111.0,3147834.0,3.3,24.53,2364.0,WI
2017-08-01,125.0,107.0,3147461.0,3.3,24.39,2361.2,WI
2017-09-01,143.0,88.0,3145226.0,3.2,24.87,2366.9,WI
2017-10-01,137.0,100.0,3142143.0,3.2,25.21,2378.5,WI
2017-11-01,139.0,103.0,3139070.0,3.1,25.15,2384.9,WI
2017-12-01,132.0,106.0,3136815.0,3.0,25.57,2383.9,WI
2018-01-01,135.0,100.0,3136136.0,3.0,25.96,2323.7,WI
2018-02-01,137.0,103.0,3137140.0,3.0,25.85,2344.6,WI
2018-03-01,140.0,102.0,3138675.0,3.0,25.87,2350.6,WI
2018-04-01,138.0,104.0,3138784.0,3.0,26.42,2365.0,WI
2018-05-01,157.0,119.0,3136204.0,3.0,25.94,2387.2,WI
2018-06-01,148.0,115.0,3131226.0,3.0,25.61,2400.9,WI
2018-07-01,136.0,106.0,3124973.0,3.0,25.76,2376.7,WI
2018-08-01,156.0,107.0,3119399.0,3.0,25.62,2379.5,WI
2018-09-01,152.0,109.0,3115610.0,3.0,26.06,2375.7,WI
2018-10-01,163.0,110.0,3113834.0,3.0,25.95,2387.6,WI
2018-11-01,163.0,128.0,3113859.0,3.0,25.97,2398.2,WI
2018-12-01,168.0,110.0,3114741.0,3.0,26.19,2393.8,WI
2019-01-01,160.0,108.0,3115259.0,3.1,26.09,2330.6,WI
2019-02-01,153.0,108.0,3115193.0,3.1,26.21,2341.7,WI
2019-03-01,156.0,105.0,3115048.0,3.1,26.25,2352.1,WI
2019-04-01,161.0,117.0,3115332.0,3.2,26.25,2372.3,WI
2019-05-01,153.0,106.0,3116035.0,3.2,26.08,2386.5,WI
2019-06-01,161.0,107.0,3116984.0,3.2,26.12,2407.5,WI
2019-07-01,159.0,109.0,3117826.0,3.3,26.22,2380.7,WI
2019-08-01,154.0,119.0,3118276.0,3.3,26.23,2377.0,WI
2019-09-01,152.0,117.0,3118566.0,3.3,26.77,2373.1,WI
2019-10-01,161.0,119.0,3118317.0,3.3,26.89,2393.0,WI
2019-11-01,141.0,103.0,3116817.0,3.2,26.86,2399.5,WI
2019-12-01,132.0,104.0,3112959.0,3.2,27.08,2400.8,WI
2020-01-01,160.0,91.0,3106453.0,3.1,27.04,2342.0,WI
2020-02-01,149.0,103.0,3097630.0,3.1,27.36,2359.3,WI
2020-03-01,127.0,109.0,3088431.0,3.0,27.31,2347.9,WI
2020-04-01,101.0,62.0,3079693.0,14.1,28.34,2028.7,WI
2020-05-01,119.0,130.0,3099770.0,10.5,27.99,2087.1,WI
2020-06-01,122.0,142.0,3089775.0,8.7,27.3,2183.8,WI
2020-07-01,166.0,127.0,3102968.0,7.6,27.29,2210.4,WI
2020-08-01,125.0,121.0,3098059.0,6.3,27.36,2238.6,WI
2020-09-01,123.0,113.0,3111737.0,5.8,27.5,2251.6,WI
2020-10-01,131.0,105.0,3110418.0,5.2,27.74,2272.7,WI
2020-11-01,122.0,122.0,3114064.0,5.0,27.82,2269.5,WI
2020-12-01,123.0,93.0,3115844.0,4.8,27.86,2269.5,WI
2021-01-01,118.0,87.0,3106354.0,4.6,27.87,2226.3,WI
2021-02-01,143.0,126.0,3106137.0,4.5,27.94,2243.8,WI
2021-03-01,172.0,108.0,3107600.0,4.3,27.87,2252.8,WI
2021-04-01,179.0,108.0,3110624.0,4.2,27.86,2284.3,WI
2021-05-01,196.0,106.0,3112287.0,4.1,28.04,2300.7,WI
2021-06-01,201.0,112.0,3112515.0,4.0,27.77,2322.4,WI
2021-07-01,215.0,114.0,3108625.0,3.8,28.0,2320.0,WI
2021-08-01,205.0,104.0,3103236.0,3.6,28.29,2311.0,WI
2021-09-01,217.0,121.0,3097429.0,3.4,28.74,2308.0,WI
2021-10-01,208.0,116.0,3094180.0,3.2,28.8,2326.3,WI
2021-11-01,203.0,120.0,3093411.0,3.1,29.01,2329.6,WI
2021-12-01,214.0,120.0,3094716.0,3.0,29.15,2330.9,WI
2022-01-01,229.0,112.0,3096977.0,2.9,29.68,2283.7,WI
2022-02-01,229.0,117.0,3097957.0,2.9,29.74,2311.7,WI
2022-03-01,226.0,120.0,3096865.0,2.9,29.7,2320.2,WI
2022-04-01,237.0,102.0,3094099.0,2.9,29.99,2344.2,WI
2022-05-01,218.0,108.0,3090583.0,2.8,30.31,2357.2,WI
2022-06-01,224.0,110.0,3087369.0,2.8,29.48,2373.1,WI
2022-07-01,204.0,118.0,3085046.0,2.8,29.81,2372.9,WI
2022-08-01,189.0,115.0,3083891.0,2.8,29.83,2376.3,WI
2022-09-01,202.0,113.0,3083592.0,2.8,30.34,2377.7,WI
